home_id,date,shift,staff_hours,required_hours,staff_cost
h030,2026-01-04,night,91.32,75.0,1141.51
h031,2026-01-04,morning,138.61,132.0,1732.59
h031,2026-01-04,afternoon,121.28,115.5,1516.01
h031,2026-01-04,night,86.63,82.5,1082.87
h032,2026-01-04,morning,82.71,88.8,1033.88
h032,2026-01-04,afternoon,72.37,77.7,904.65
h032,2026-01-04,night,51.69,55.5,646.18
h033,2026-01-04,morning,74.61,81.6,932.62
h033,2026-01-04,afternoon,65.28,71.4,816.04
h033,2026-01-04,night,46.63,51.0,582.88
h034,2026-01-04,morning,129.62,124.8,1620.21
h034,2026-01-04,afternoon,113.41,109.2,1417.69
h034,2026-01-04,night,81.01,78.0,1012.63
h035,2026-01-04,morning,150.85,153.6,1885.68
h035,2026-01-04,afternoon,132.0,134.4,1649.97
h035,2026-01-04,night,94.28,96.0,1178.55
h036,2026-01-04,morning,86.26,81.6,1078.26
h036,2026-01-04,afternoon,75.48,71.4,943.48
h036,2026-01-04,night,53.91,51.0,673.91
h037,2026-01-04,morning,77.22,74.4,965.21
h037,2026-01-04,afternoon,67.56,65.1,844.56
h037,2026-01-04,night,48.26,46.5,603.26
h038,2026-01-04,morning,62.04,62.4,775.46
h038,2026-01-04,afternoon,54.28,54.6,678.52
h038,2026-01-04,night,38.77,39.0,484.66
h039,2026-01-04,morning,143.19,153.6,1789.93
h039,2026-01-04,afternoon,125.3,134.4,1566.19
h039,2026-01-04,night,89.5,96.0,1118.71
h040,2026-01-04,morning,84.37,96.0,1054.57
h040,2026-01-04,afternoon,73.82,84.0,922.75
h040,2026-01-04,night,52.73,60.0,659.11
h041,2026-01-04,morning,85.63,88.8,1070.35
h041,2026-01-04,afternoon,74.92,77.7,936.56
h041,2026-01-04,night,53.52,55.5,668.97
h042,2026-01-04,morning,115.4,108.0,1442.49
h042,2026-01-04,afternoon,100.97,94.5,1262.18
h042,2026-01-04,night,72.12,67.5,901.56
h043,2026-01-04,morning,131.82,129.6,1647.75
h043,2026-01-04,afternoon,115.34,113.4,1441.78
h043,2026-01-04,night,82.39,81.0,1029.84
h044,2026-01-04,morning,92.92,103.2,1161.44
h044,2026-01-04,afternoon,81.3,90.3,1016.26
h044,2026-01-04,night,58.07,64.5,725.9
h045,2026-01-04,morning,109.5,108.0,1368.7
h045,2026-01-04,afternoon,95.81,94.5,1197.62
h045,2026-01-04,night,68.44,67.5,855.44
h046,2026-01-04,morning,106.38,103.2,1329.76
h046,2026-01-04,afternoon,93.08,90.3,1163.54
h046,2026-01-04,night,66.49,64.5,831.1
h047,2026-01-04,morning,73.6,79.2,920.0
h047,2026-01-04,afternoon,64.4,69.3,805.0
h047,2026-01-04,night,46.0,49.5,575.0
h048,2026-01-04,morning,85.03,84.0,1062.91
h048,2026-01-04,afternoon,74.4,73.5,930.05
h048,2026-01-04,night,53.15,52.5,664.32
h049,2026-01-04,morning,115.74,115.2,1446.71
h049,2026-01-04,afternoon,101.27,100.8,1265.87
h049,2026-01-04,night,72.34,72.0,904.19
h050,2026-01-04,morning,78.5,86.4,981.25
h050,2026-01-04,afternoon,68.69,75.6,858.59
h050,2026-01-04,night,49.06,54.0,613.28
h001,2026-01-05,morning,158.0,153.6,1974.96
h001,2026-01-05,afternoon,138.25,134.4,1728.09
h001,2026-01-05,night,98.75,96.0,1234.35
h002,2026-01-05,morning,70.21,67.2,877.68
h002,2026-01-05,afternoon,61.44,58.8,767.97
h002,2026-01-05,night,43.88,42.0,548.55
h003,2026-01-05,morning,86.06,79.2,1075.78
h003,2026-01-05,afternoon,75.3,69.3,941.31
h003,2026-01-05,night,53.79,49.5,672.36
h004,2026-01-05,morning,88.48,81.6,1105.99
h004,2026-01-05,afternoon,77.42,71.4,967.74
h004,2026-01-05,night,55.3,51.0,691.24
h005,2026-01-05,morning,79.01,88.8,987.66
h005,2026-01-05,afternoon,69.14,77.7,864.21
h005,2026-01-05,night,49.38,55.5,617.29
h006,2026-01-05,morning,124.32,134.4,1553.96
h006,2026-01-05,afternoon,108.78,117.6,1359.71
h006,2026-01-05,night,77.7,84.0,971.22
h007,2026-01-05,morning,87.46,84.0,1093.26
h007,2026-01-05,afternoon,76.53,73.5,956.61
h007,2026-01-05,night,54.66,52.5,683.29
h008,2026-01-05,morning,89.95,86.4,1124.39
h008,2026-01-05,afternoon,78.71,75.6,983.84
h008,2026-01-05,night,56.22,54.0,702.74
h009,2026-01-05,morning,109.95,105.6,1374.39
h009,2026-01-05,afternoon,96.21,92.4,1202.59
h009,2026-01-05,night,68.72,66.0,858.99
h010,2026-01-05,morning,106.75,81.6,1334.38
h010,2026-01-05,afternoon,93.41,71.4,1167.59
h010,2026-01-05,night,66.72,51.0,833.99
h011,2026-01-05,morning,130.5,124.8,1631.25
h011,2026-01-05,afternoon,114.19,109.2,1427.34
h011,2026-01-05,night,81.56,78.0,1019.53
h012,2026-01-05,morning,109.96,100.8,1374.47
h012,2026-01-05,afternoon,96.21,88.2,1202.66
h012,2026-01-05,night,68.72,63.0,859.04
h013,2026-01-05,morning,113.66,105.6,1420.74
h013,2026-01-05,afternoon,99.45,92.4,1243.15
h013,2026-01-05,night,71.04,66.0,887.96
h014,2026-01-05,morning,133.83,127.2,1672.86
h014,2026-01-05,afternoon,117.1,111.3,1463.75
h014,2026-01-05,night,83.64,79.5,1045.54
h015,2026-01-05,morning,123.99,127.2,1549.9
h015,2026-01-05,afternoon,108.49,111.3,1356.16
h015,2026-01-05,night,77.49,79.5,968.69
h016,2026-01-05,morning,185.84,175.2,2322.97
h016,2026-01-05,afternoon,162.61,153.3,2032.6
h016,2026-01-05,night,116.15,109.5,1451.86
h017,2026-01-05,morning,103.57,110.4,1294.68
h017,2026-01-05,afternoon,90.63,96.6,1132.85
h017,2026-01-05,night,64.73,69.0,809.18
h018,2026-01-05,morning,131.85,134.4,1648.17
h018,2026-01-05,afternoon,115.37,117.6,1442.15
h018,2026-01-05,night,82.41,84.0,1030.11
h019,2026-01-05,morning,94.58,98.4,1182.24
h019,2026-01-05,afternoon,82.76,86.1,1034.46
h019,2026-01-05,night,59.11,61.5,738.9
h020,2026-01-05,morning,120.79,120.0,1509.82
h020,2026-01-05,afternoon,105.69,105.0,1321.1
h020,2026-01-05,night,75.49,75.0,943.64
h021,2026-01-05,morning,130.84,110.4,1635.54
h021,2026-01-05,afternoon,114.49,96.6,1431.1
h021,2026-01-05,night,81.78,69.0,1022.21
h022,2026-01-05,morning,53.08,62.4,663.48
h022,2026-01-05,afternoon,46.44,54.6,580.55
h022,2026-01-05,night,33.17,39.0,414.68
h023,2026-01-05,morning,60.76,57.6,759.53
h023,2026-01-05,afternoon,53.17,50.4,664.59
h023,2026-01-05,night,37.98,36.0,474.71
h024,2026-01-05,morning,112.88,129.6,1410.99
h024,2026-01-05,afternoon,98.77,113.4,1234.62
h024,2026-01-05,night,70.55,81.0,881.87
h025,2026-01-05,morning,80.83,84.0,1010.36
h025,2026-01-05,afternoon,70.73,73.5,884.06
h025,2026-01-05,night,50.52,52.5,631.47
h026,2026-01-05,morning,120.02,110.4,1500.22
h026,2026-01-05,afternoon,105.02,96.6,1312.69
h026,2026-01-05,night,75.01,69.0,937.64
h027,2026-01-05,morning,130.27,129.6,1628.33
h027,2026-01-05,afternoon,113.98,113.4,1424.79
h027,2026-01-05,night,81.42,81.0,1017.71
h028,2026-01-05,morning,78.95,86.4,986.88
h028,2026-01-05,afternoon,69.08,75.6,863.52
h028,2026-01-05,night,49.34,54.0,616.8
h029,2026-01-05,morning,54.3,57.6,678.8
h029,2026-01-05,afternoon,47.52,50.4,593.95
h029,2026-01-05,night,33.94,36.0,424.25
h030,2026-01-05,morning,126.52,120.0,1581.55
h030,2026-01-05,afternoon,110.71,105.0,1383.86
h030,2026-01-05,night,79.08,75.0,988.47
h031,2026-01-05,morning,124.29,132.0,1553.59
h031,2026-01-05,afternoon,108.75,115.5,1359.39
h031,2026-01-05,night,77.68,82.5,970.99
h032,2026-01-05,morning,90.34,88.8,1129.22
h032,2026-01-05,afternoon,79.05,77.7,988.07
h032,2026-01-05,night,56.46,55.5,705.76
h033,2026-01-05,morning,81.9,81.6,1023.72
h033,2026-01-05,afternoon,71.66,71.4,895.75
h033,2026-01-05,night,51.19,51.0,639.82
h034,2026-01-05,morning,118.29,124.8,1478.68
h034,2026-01-05,afternoon,103.51,109.2,1293.85
h034,2026-01-05,night,73.93,78.0,924.18
h035,2026-01-05,morning,179.94,153.6,2249.31
h035,2026-01-05,afternoon,157.45,134.4,1968.15
h035,2026-01-05,night,112.47,96.0,1405.82
h036,2026-01-05,morning,85.74,81.6,1071.73
h036,2026-01-05,afternoon,75.02,71.4,937.76
h036,2026-01-05,night,53.59,51.0,669.83
h037,2026-01-05,morning,62.35,74.4,779.33
h037,2026-01-05,afternoon,54.55,65.1,681.91
h037,2026-01-05,night,38.97,46.5,487.08
h038,2026-01-05,morning,63.33,62.4,791.63
h038,2026-01-05,afternoon,55.41,54.6,692.68
h038,2026-01-05,night,39.58,39.0,494.77
h039,2026-01-05,morning,145.47,153.6,1818.35
h039,2026-01-05,afternoon,127.28,134.4,1591.06
h039,2026-01-05,night,90.92,96.0,1136.47
h040,2026-01-05,morning,102.55,96.0,1281.83
h040,2026-01-05,afternoon,89.73,84.0,1121.6
h040,2026-01-05,night,64.09,60.0,801.15
h041,2026-01-05,morning,83.17,88.8,1039.62
h041,2026-01-05,afternoon,72.77,77.7,909.67
h041,2026-01-05,night,51.98,55.5,649.77
h042,2026-01-05,morning,107.01,108.0,1337.61
h042,2026-01-05,afternoon,93.63,94.5,1170.41
h042,2026-01-05,night,66.88,67.5,836.01
h043,2026-01-05,morning,134.84,129.6,1685.45
h043,2026-01-05,afternoon,117.98,113.4,1474.77
h043,2026-01-05,night,84.27,81.0,1053.4
h044,2026-01-05,morning,110.35,103.2,1379.35
h044,2026-01-05,afternoon,96.55,90.3,1206.93
h044,2026-01-05,night,68.97,64.5,862.09
h045,2026-01-05,morning,97.63,108.0,1220.37
h045,2026-01-05,afternoon,85.43,94.5,1067.82
h045,2026-01-05,night,61.02,67.5,762.73
h046,2026-01-05,morning,100.44,103.2,1255.48
h046,2026-01-05,afternoon,87.88,90.3,1098.54
h046,2026-01-05,night,62.77,64.5,784.67
h047,2026-01-05,morning,76.19,79.2,952.38
h047,2026-01-05,afternoon,66.67,69.3,833.34
h047,2026-01-05,night,47.62,49.5,595.24
h048,2026-01-05,morning,79.61,84.0,995.12
h048,2026-01-05,afternoon,69.66,73.5,870.73
h048,2026-01-05,night,49.76,52.5,621.95
h049,2026-01-05,morning,131.47,115.2,1643.38
h049,2026-01-05,afternoon,115.04,100.8,1437.96
h049,2026-01-05,night,82.17,72.0,1027.11
h050,2026-01-05,morning,89.2,86.4,1114.99
h050,2026-01-05,afternoon,78.05,75.6,975.62
h050,2026-01-05,night,55.75,54.0,696.87
h001,2026-01-06,morning,138.11,153.6,1726.33
h001,2026-01-06,afternoon,120.84,134.4,1510.54
h001,2026-01-06,night,86.32,96.0,1078.96
h002,2026-01-06,morning,72.13,67.2,901.68
h002,2026-01-06,afternoon,63.12,58.8,788.97
h002,2026-01-06,night,45.08,42.0,563.55
h003,2026-01-06,morning,92.65,79.2,1158.07
h003,2026-01-06,afternoon,81.07,69.3,1013.32
h003,2026-01-06,night,57.9,49.5,723.8
h004,2026-01-06,morning,88.34,81.6,1104.25
h004,2026-01-06,afternoon,77.3,71.4,966.22
h004,2026-01-06,night,55.21,51.0,690.16
h005,2026-01-06,morning,78.01,88.8,975.08
h005,2026-01-06,afternoon,68.26,77.7,853.19
h005,2026-01-06,night,48.75,55.5,609.42
h006,2026-01-06,morning,129.19,134.4,1614.92
h006,2026-01-06,afternoon,113.04,117.6,1413.05
h006,2026-01-06,night,80.75,84.0,1009.32
h007,2026-01-06,morning,92.51,84.0,1156.42
h007,2026-01-06,afternoon,80.95,73.5,1011.87
h007,2026-01-06,night,57.82,52.5,722.76
h008,2026-01-06,morning,81.51,86.4,1018.86
h008,2026-01-06,afternoon,71.32,75.6,891.5
h008,2026-01-06,night,50.94,54.0,636.79
h009,2026-01-06,morning,109.35,105.6,1366.87
h009,2026-01-06,afternoon,95.68,92.4,1196.01
h009,2026-01-06,night,68.34,66.0,854.29
h010,2026-01-06,morning,86.66,81.6,1083.21
h010,2026-01-06,afternoon,75.82,71.4,947.81
h010,2026-01-06,night,54.16,51.0,677.01
h011,2026-01-06,morning,115.55,124.8,1444.32
h011,2026-01-06,afternoon,101.1,109.2,1263.78
h011,2026-01-06,night,72.22,78.0,902.7
h012,2026-01-06,morning,100.32,100.8,1254.0
h012,2026-01-06,afternoon,87.78,88.2,1097.25
h012,2026-01-06,night,62.7,63.0,783.75
h013,2026-01-06,morning,78.22,105.6,977.72
h013,2026-01-06,afternoon,68.44,92.4,855.51
h013,2026-01-06,night,48.89,66.0,611.08
h014,2026-01-06,morning,116.78,127.2,1459.7
h014,2026-01-06,afternoon,102.18,111.3,1277.24
h014,2026-01-06,night,72.98,79.5,912.31
h015,2026-01-06,morning,124.63,127.2,1557.87
h015,2026-01-06,afternoon,109.05,111.3,1363.14
h015,2026-01-06,night,77.89,79.5,973.67
h016,2026-01-06,morning,157.71,175.2,1971.39
h016,2026-01-06,afternoon,138.0,153.3,1724.96
h016,2026-01-06,night,98.57,109.5,1232.12
h017,2026-01-06,morning,124.82,110.4,1560.22
h017,2026-01-06,afternoon,109.22,96.6,1365.19
h017,2026-01-06,night,78.01,69.0,975.14
h018,2026-01-06,morning,119.02,134.4,1487.79
h018,2026-01-06,afternoon,104.15,117.6,1301.82
h018,2026-01-06,night,74.39,84.0,929.87
h019,2026-01-06,morning,94.94,98.4,1186.7
h019,2026-01-06,afternoon,83.07,86.1,1038.36
h019,2026-01-06,night,59.33,61.5,741.69
h020,2026-01-06,morning,121.26,120.0,1515.69
h020,2026-01-06,afternoon,106.1,105.0,1326.23
h020,2026-01-06,night,75.78,75.0,947.31
h021,2026-01-06,morning,123.13,110.4,1539.12
h021,2026-01-06,afternoon,107.74,96.6,1346.73
h021,2026-01-06,night,76.96,69.0,961.95
h022,2026-01-06,morning,55.23,62.4,690.4
h022,2026-01-06,afternoon,48.33,54.6,604.1
h022,2026-01-06,night,34.52,39.0,431.5
h023,2026-01-06,morning,62.96,57.6,787.0
h023,2026-01-06,afternoon,55.09,50.4,688.62
h023,2026-01-06,night,39.35,36.0,491.87
h024,2026-01-06,morning,129.71,129.6,1621.33
h024,2026-01-06,afternoon,113.49,113.4,1418.66
h024,2026-01-06,night,81.07,81.0,1013.33
h025,2026-01-06,morning,77.4,84.0,967.55
h025,2026-01-06,afternoon,67.73,73.5,846.61
h025,2026-01-06,night,48.38,52.5,604.72
h026,2026-01-06,morning,114.48,110.4,1431.02
h026,2026-01-06,afternoon,100.17,96.6,1252.14
h026,2026-01-06,night,71.55,69.0,894.39
h027,2026-01-06,morning,131.66,129.6,1645.8
h027,2026-01-06,afternoon,115.21,113.4,1440.07
h027,2026-01-06,night,82.29,81.0,1028.62
h028,2026-01-06,morning,82.25,86.4,1028.14
h028,2026-01-06,afternoon,71.97,75.6,899.62
h028,2026-01-06,night,51.41,54.0,642.59
h029,2026-01-06,morning,57.92,57.6,724.02
h029,2026-01-06,afternoon,50.68,50.4,633.52
h029,2026-01-06,night,36.2,36.0,452.51
h030,2026-01-06,morning,116.3,120.0,1453.76
h030,2026-01-06,afternoon,101.76,105.0,1272.04
h030,2026-01-06,night,72.69,75.0,908.6
h031,2026-01-06,morning,133.2,132.0,1664.98
h031,2026-01-06,afternoon,116.55,115.5,1456.86
h031,2026-01-06,night,83.25,82.5,1040.62
h032,2026-01-06,morning,93.5,88.8,1168.8
h032,2026-01-06,afternoon,81.82,77.7,1022.7
h032,2026-01-06,night,58.44,55.5,730.5
h033,2026-01-06,morning,91.95,81.6,1149.42
h033,2026-01-06,afternoon,80.46,71.4,1005.74
h033,2026-01-06,night,57.47,51.0,718.39
h034,2026-01-06,morning,112.44,124.8,1405.52
h034,2026-01-06,afternoon,98.39,109.2,1229.83
h034,2026-01-06,night,70.28,78.0,878.45
h035,2026-01-06,morning,179.81,153.6,2247.63
h035,2026-01-06,afternoon,157.33,134.4,1966.68
h035,2026-01-06,night,112.38,96.0,1404.77
h036,2026-01-06,morning,68.86,81.6,860.71
h036,2026-01-06,afternoon,60.25,71.4,753.12
h036,2026-01-06,night,43.04,51.0,537.94
h037,2026-01-06,morning,73.5,74.4,918.71
h037,2026-01-06,afternoon,64.31,65.1,803.87
h037,2026-01-06,night,45.94,46.5,574.19
h038,2026-01-06,morning,65.34,62.4,816.71
h038,2026-01-06,afternoon,57.17,54.6,714.62
h038,2026-01-06,night,40.84,39.0,510.44
h039,2026-01-06,morning,157.05,153.6,1963.16
h039,2026-01-06,afternoon,137.42,134.4,1717.77
h039,2026-01-06,night,98.16,96.0,1226.98
h040,2026-01-06,morning,91.22,96.0,1140.22
h040,2026-01-06,afternoon,79.82,84.0,997.69
h040,2026-01-06,night,57.01,60.0,712.64
h041,2026-01-06,morning,87.32,88.8,1091.52
h041,2026-01-06,afternoon,76.41,77.7,955.08
h041,2026-01-06,night,54.58,55.5,682.2
h042,2026-01-06,morning,103.74,108.0,1296.76
h042,2026-01-06,afternoon,90.77,94.5,1134.66
h042,2026-01-06,night,64.84,67.5,810.47
h043,2026-01-06,morning,123.49,129.6,1543.62
h043,2026-01-06,afternoon,108.05,113.4,1350.67
h043,2026-01-06,night,77.18,81.0,964.76
h044,2026-01-06,morning,110.21,103.2,1377.68
h044,2026-01-06,afternoon,96.44,90.3,1205.47
h044,2026-01-06,night,68.88,64.5,861.05
h045,2026-01-06,morning,111.08,108.0,1388.56
h045,2026-01-06,afternoon,97.2,94.5,1214.99
h045,2026-01-06,night,69.43,67.5,867.85
h046,2026-01-06,morning,97.48,103.2,1218.49
h046,2026-01-06,afternoon,85.29,90.3,1066.18
h046,2026-01-06,night,60.92,64.5,761.56
h047,2026-01-06,morning,84.9,79.2,1061.25
h047,2026-01-06,afternoon,74.29,69.3,928.59
h047,2026-01-06,night,53.06,49.5,663.28
h048,2026-01-06,morning,86.07,84.0,1075.81
h048,2026-01-06,afternoon,75.31,73.5,941.34
h048,2026-01-06,night,53.79,52.5,672.38
h049,2026-01-06,morning,122.69,115.2,1533.64
h049,2026-01-06,afternoon,107.35,100.8,1341.94
h049,2026-01-06,night,76.68,72.0,958.53
h050,2026-01-06,morning,90.75,86.4,1134.4
h050,2026-01-06,afternoon,79.41,75.6,992.6
h050,2026-01-06,night,56.72,54.0,709.0
h001,2026-01-07,morning,143.41,153.6,1792.67
h001,2026-01-07,afternoon,125.49,134.4,1568.58
h001,2026-01-07,night,89.63,96.0,1120.42
h002,2026-01-07,morning,64.19,67.2,802.36
h002,2026-01-07,afternoon,56.16,58.8,702.06
h002,2026-01-07,night,40.12,42.0,501.47
h003,2026-01-07,morning,83.93,79.2,1049.19
h003,2026-01-07,afternoon,73.44,69.3,918.04
h003,2026-01-07,night,52.46,49.5,655.74
h004,2026-01-07,morning,85.58,81.6,1069.81
h004,2026-01-07,afternoon,74.89,71.4,936.08
h004,2026-01-07,night,53.49,51.0,668.63
h005,2026-01-07,morning,88.65,88.8,1108.14
h005,2026-01-07,afternoon,77.57,77.7,969.63
h005,2026-01-07,night,55.41,55.5,692.59
h006,2026-01-07,morning,135.66,134.4,1695.77
h006,2026-01-07,afternoon,118.7,117.6,1483.8
h006,2026-01-07,night,84.79,84.0,1059.86
h007,2026-01-07,morning,92.59,84.0,1157.32
h007,2026-01-07,afternoon,81.01,73.5,1012.66
h007,2026-01-07,night,57.87,52.5,723.33
h008,2026-01-07,morning,82.31,86.4,1028.89
h008,2026-01-07,afternoon,72.02,75.6,900.28
h008,2026-01-07,night,51.44,54.0,643.06
h009,2026-01-07,morning,110.22,105.6,1377.77
h009,2026-01-07,afternoon,96.44,92.4,1205.55
h009,2026-01-07,night,68.89,66.0,861.11
h010,2026-01-07,morning,80.28,81.6,1003.5
h010,2026-01-07,afternoon,70.25,71.4,878.06
h010,2026-01-07,night,50.18,51.0,627.19
h011,2026-01-07,morning,122.63,124.8,1532.83
h011,2026-01-07,afternoon,107.3,109.2,1341.23
h011,2026-01-07,night,76.64,78.0,958.02
h012,2026-01-07,morning,109.66,100.8,1370.76
h012,2026-01-07,afternoon,95.95,88.2,1199.41
h012,2026-01-07,night,68.54,63.0,856.72
h013,2026-01-07,morning,112.57,105.6,1407.16
h013,2026-01-07,afternoon,98.5,92.4,1231.27
h013,2026-01-07,night,70.36,66.0,879.48
h014,2026-01-07,morning,135.48,127.2,1693.48
h014,2026-01-07,afternoon,118.54,111.3,1481.79
h014,2026-01-07,night,84.67,79.5,1058.42
h015,2026-01-07,morning,140.48,127.2,1756.06
h015,2026-01-07,afternoon,122.92,111.3,1536.55
h015,2026-01-07,night,87.8,79.5,1097.54
h016,2026-01-07,morning,175.49,175.2,2193.68
h016,2026-01-07,afternoon,153.56,153.3,1919.47
h016,2026-01-07,night,109.68,109.5,1371.05
h017,2026-01-07,morning,116.42,110.4,1455.29
h017,2026-01-07,afternoon,101.87,96.6,1273.38
h017,2026-01-07,night,72.76,69.0,909.55
h018,2026-01-07,morning,131.06,134.4,1638.3
h018,2026-01-07,afternoon,114.68,117.6,1433.51
h018,2026-01-07,night,81.92,84.0,1023.94
h019,2026-01-07,morning,100.95,98.4,1261.9
h019,2026-01-07,afternoon,88.33,86.1,1104.16
h019,2026-01-07,night,63.09,61.5,788.69
h020,2026-01-07,morning,118.75,120.0,1484.38
h020,2026-01-07,afternoon,103.91,105.0,1298.83
h020,2026-01-07,night,74.22,75.0,927.74
h021,2026-01-07,morning,111.26,110.4,1390.71
h021,2026-01-07,afternoon,97.35,96.6,1216.87
h021,2026-01-07,night,69.54,69.0,869.19
h022,2026-01-07,morning,65.37,62.4,817.14
h022,2026-01-07,afternoon,57.2,54.6,715.0
h022,2026-01-07,night,40.86,39.0,510.71
h023,2026-01-07,morning,53.83,57.6,672.87
h023,2026-01-07,afternoon,47.1,50.4,588.76
h023,2026-01-07,night,33.64,36.0,420.54
h024,2026-01-07,morning,151.29,129.6,1891.17
h024,2026-01-07,afternoon,132.38,113.4,1654.78
h024,2026-01-07,night,94.56,81.0,1181.98
h025,2026-01-07,morning,77.24,84.0,965.49
h025,2026-01-07,afternoon,67.58,73.5,844.81
h025,2026-01-07,night,48.27,52.5,603.43
h026,2026-01-07,morning,99.68,110.4,1245.95
h026,2026-01-07,afternoon,87.22,96.6,1090.21
h026,2026-01-07,night,62.3,69.0,778.72
h027,2026-01-07,morning,141.61,129.6,1770.09
h027,2026-01-07,afternoon,123.91,113.4,1548.83
h027,2026-01-07,night,88.5,81.0,1106.31
h028,2026-01-07,morning,91.87,86.4,1148.4
h028,2026-01-07,afternoon,80.39,75.6,1004.85
h028,2026-01-07,night,57.42,54.0,717.75
h029,2026-01-07,morning,60.48,57.6,755.95
h029,2026-01-07,afternoon,52.92,50.4,661.46
h029,2026-01-07,night,37.8,36.0,472.47
h030,2026-01-07,morning,126.03,120.0,1575.4
h030,2026-01-07,afternoon,110.28,105.0,1378.48
h030,2026-01-07,night,78.77,75.0,984.63
h031,2026-01-07,morning,131.87,132.0,1648.38
h031,2026-01-07,afternoon,115.39,115.5,1442.34
h031,2026-01-07,night,82.42,82.5,1030.24
h032,2026-01-07,morning,82.43,88.8,1030.32
h032,2026-01-07,afternoon,72.12,77.7,901.53
h032,2026-01-07,night,51.52,55.5,643.95
h033,2026-01-07,morning,82.09,81.6,1026.19
h033,2026-01-07,afternoon,71.83,71.4,897.91
h033,2026-01-07,night,51.31,51.0,641.37
h034,2026-01-07,morning,118.04,124.8,1475.49
h034,2026-01-07,afternoon,103.28,109.2,1291.05
h034,2026-01-07,night,73.77,78.0,922.18
h035,2026-01-07,morning,165.58,153.6,2069.78
h035,2026-01-07,afternoon,144.88,134.4,1811.06
h035,2026-01-07,night,103.49,96.0,1293.61
h036,2026-01-07,morning,80.64,81.6,1008.0
h036,2026-01-07,afternoon,70.56,71.4,882.0
h036,2026-01-07,night,50.4,51.0,630.0
h037,2026-01-07,morning,69.49,74.4,868.58
h037,2026-01-07,afternoon,60.8,65.1,760.01
h037,2026-01-07,night,43.43,46.5,542.86
h038,2026-01-07,morning,60.8,62.4,759.95
h038,2026-01-07,afternoon,53.2,54.6,664.95
h038,2026-01-07,night,38.0,39.0,474.97
h039,2026-01-07,morning,158.67,153.6,1983.43
h039,2026-01-07,afternoon,138.84,134.4,1735.5
h039,2026-01-07,night,99.17,96.0,1239.64
h040,2026-01-07,morning,91.67,96.0,1145.88
h040,2026-01-07,afternoon,80.21,84.0,1002.65
h040,2026-01-07,night,57.29,60.0,716.18
h041,2026-01-07,morning,82.96,88.8,1036.99
h041,2026-01-07,afternoon,72.59,77.7,907.36
h041,2026-01-07,night,51.85,55.5,648.12
